"datasetid","doi"
27690,"10.1023/A:1021675225099"
27691,"10.1023/A:1021675225099"
27692,"10.1023/A:1021675225099"
27693,"10.1023/A:1021675225099"
27694,"10.1023/A:1021675225099"
27695,"10.1023/A:1021675225099"
27696,"10.1023/A:1021675225099"
27697,"10.1023/A:1021675225099"
27698,"10.1023/A:1021675225099"
27699,"10.1023/A:1021675225099"
27700,"10.1023/A:1021675225099"
27701,"10.1023/A:1021675225099"
27702,"10.1023/A:1021675225099"
27703,"10.1023/A:1021675225099"
27704,"10.1023/A:1021675225099"
27705,"10.1023/A:1021675225099"
27706,"10.1023/A:1021675225099"
27707,"10.1023/A:1021675225099"
27708,"10.1023/A:1021675225099"
27709,"10.1023/A:1021675225099"
27710,"10.1023/A:1021675225099"
27711,"10.1023/A:1021675225099"
27712,"10.1023/A:1021675225099"
27713,"10.1023/A:1021675225099"
27714,"10.1023/A:1021675225099"
27715,"10.1023/A:1021675225099"
27716,"10.1023/A:1021675225099"
27717,"10.1023/A:1021675225099"
27718,"10.1023/A:1021675225099"
27719,"10.1023/A:1021675225099"
27720,"10.1023/A:1021675225099"
27721,"10.1023/A:1021675225099"
27722,"10.1023/A:1021675225099"
27723,"10.1023/A:1021675225099"
27724,"10.1023/A:1021675225099"
27725,"10.1023/A:1021675225099"
27726,"10.1023/A:1021675225099"
27727,"10.1023/A:1021675225099"
27728,"10.1023/A:1021675225099"
27729,"10.1023/A:1021675225099"
27777,"10.1177/0959683609354303"
27778,"10.1177/0959683609354303"
27779,"10.1177/0959683609354303"
27780,"10.1177/0959683609354303"
27781,"10.1177/0959683609354303"
27782,"10.1177/0959683609354303"
27783,"10.1007/s00248-011-9875-y"
27784,"10.1007/s00248-011-9875-y"
27785,"10.1007/s00248-011-9875-y"
27786,"10.1007/s00248-011-9875-y"
27787,"10.1007/s00248-011-9875-y"
27788,"10.1007/s00248-011-9875-y"
27789,"10.1007/s00248-011-9875-y"
27790,"10.1007/s00248-011-9875-y"
27791,"10.1007/s00248-011-9875-y"
27792,"10.1007/s00248-011-9875-y"
27793,"10.1007/s00248-011-9875-y"
27794,"10.1007/s00248-011-9875-y"
27795,"10.1007/s00248-011-9875-y"
27796,"10.1007/s00248-011-9875-y"
27797,"10.1007/s00248-011-9875-y"
27798,"10.1007/s00248-011-9875-y"
27799,"10.1007/s00248-011-9875-y"
27800,"10.1007/s00248-011-9875-y"
27801,"10.1007/s00248-011-9875-y"
27802,"10.1007/s00248-011-9875-y"
27803,"10.1002/jqs.1114"
27804,"10.1002/jqs.1114"
27805,"10.1002/jqs.1114"
27806,"10.1002/jqs.1114"
27807,"10.1002/jqs.1114"
27808,"10.1002/jqs.1114"
27809,"10.1002/jqs.1114"
27810,"10.1002/jqs.1114"
27811,"10.1002/jqs.1114"
27812,"10.1002/jqs.1114"
27813,"10.1002/jqs.1114"
27814,"10.1002/jqs.1114"
27815,"10.1002/jqs.1114"
27816,"10.1002/jqs.1114"
27817,"10.1002/jqs.1114"
27818,"10.1002/jqs.1114"
27819,"10.1002/jqs.1114"
27820,"10.1002/jqs.1114"
27821,"10.1002/jqs.1114"
27822,"10.1111/j.1366-9516.2005.00154.x"
27823,"10.1111/j.1366-9516.2005.00154.x"
27824,"10.1111/j.1366-9516.2005.00154.x"
27825,"10.1111/j.1366-9516.2005.00154.x"
27826,"10.1111/j.1366-9516.2005.00154.x"
27827,"10.1111/j.1366-9516.2005.00154.x"
27828,"10.1111/j.1366-9516.2005.00154.x"
27829,"10.1111/j.1366-9516.2005.00154.x"
27830,"10.1111/j.1366-9516.2005.00154.x"
27831,"10.1002/jqs.2584"
27832,"10.1002/jqs.2584"
27833,"10.1002/jqs.2584"
27834,"10.1002/jqs.2584"
27847,"10.1002/jqs.2584"
27848,"10.1002/jqs.2584"
27849,"10.1002/jqs.2584"
27850,"10.1002/jqs.2584"
27851,"10.1002/jqs.2584"
27852,"10.1002/jqs.2584"
27853,"10.1191/0959683606hl936rp"
27854,"10.1191/0959683606hl936rp"
27855,"10.1191/0959683606hl936rp"
27856,"10.1191/0959683606hl936rp"
27857,"10.1191/0959683606hl936rp"
27858,"10.1191/0959683606hl936rp"
27859,"10.1191/0959683606hl936rp"
27860,"10.1191/0959683606hl936rp"
27861,"10.1191/0959683606hl936rp"
27862,"10.1191/0959683606hl936rp"
27863,"10.1191/0959683606hl936rp"
27864,"10.1191/0959683606hl936rp"
27865,"10.1191/0959683606hl936rp"
27866,"10.1191/0959683606hl936rp"
27867,"10.1191/0959683606hl936rp"
27868,"10.1191/0959683606hl936rp"
27869,"10.1191/0959683606hl936rp"
27870,"10.1191/0959683606hl936rp"
27871,"10.1191/0959683606hl936rp"
27872,"10.1191/0959683606hl936rp"
27873,"10.1191/0959683606hl936rp"
27874,"10.1191/0959683606hl936rp"
27875,"10.1191/0959683606hl936rp"
27876,"10.1191/0959683606hl936rp"
27877,"10.1191/0959683606hl936rp"
27878,"10.1191/0959683606hl936rp"
27879,"10.1191/0959683606hl936rp"
27880,"10.1191/0959683606hl936rp"
27887,"10.1191/0959683606hl936rp"
27888,"10.1191/0959683606hl936rp"
27889,"10.1191/0959683606hl936rp"
27890,"10.1191/0959683606hl936rp"
27891,"10.1191/0959683606hl936rp"
27892,"10.1191/0959683606hl936rp"
27893,"10.1191/0959683606hl936rp"
27894,"10.1191/0959683606hl936rp"
27895,"10.1191/0959683606hl936rp"
27896,"10.1191/0959683606hl936rp"
27897,"10.1191/0959683606hl936rp"
27898,"10.1191/0959683606hl936rp"
27899,"10.1191/0959683606hl936rp"
27900,"10.1191/0959683606hl936rp"
27901,"10.1191/0959683606hl936rp"
27902,"10.1191/0959683606hl936rp"
27903,"10.1191/0959683606hl936rp"
27904,"10.1191/0959683606hl936rp"
27905,"10.1191/0959683606hl936rp"
27906,"10.1191/0959683606hl936rp"
27907,"10.1191/0959683606hl936rp"
27908,"10.1191/0959683606hl936rp"
27909,"10.1191/0959683606hl936rp"
27910,"10.1191/0959683606hl936rp"
27911,"10.1191/0959683606hl936rp"
27912,"10.1191/0959683606hl936rp"
27913,"10.1191/0959683606hl936rp"
27914,"10.1191/0959683606hl936rp"
27915,"10.1191/0959683606hl936rp"
27916,"10.1191/0959683606hl936rp"
27917,"10.1191/0959683606hl936rp"
27918,"10.1191/0959683606hl936rp"
27919,"10.1191/0959683606hl936rp"
27920,"10.1191/0959683606hl936rp"
27921,"10.1191/0959683606hl936rp"
27922,"10.1191/0959683606hl936rp"
27923,"10.1191/0959683606hl936rp"
27924,"10.1191/0959683606hl936rp"
27925,"10.1191/0959683606hl936rp"
27926,"10.1191/0959683606hl936rp"
27927,"10.1191/0959683606hl936rp"
27928,"10.1191/0959683606hl936rp"
27929,"10.1191/0959683606hl936rp"
27930,"10.1191/0959683606hl936rp"
27931,"10.1191/0959683606hl936rp"
27932,"10.1191/0959683606hl936rp"
27933,"10.1191/0959683606hl936rp"
27934,"10.1191/0959683606hl936rp"
27935,"10.1191/0959683606hl936rp"
27936,"10.1191/0959683606hl936rp"
27937,"10.1191/0959683606hl936rp"
27938,"10.1191/0959683606hl936rp"
27939,"10.1191/0959683606hl936rp"
27940,"10.1191/0959683606hl936rp"
27941,"10.1191/0959683606hl936rp"
27942,"10.1191/0959683606hl936rp"
27943,"10.1191/0959683606hl936rp"
27944,"10.1191/0959683606hl936rp"
27945,"10.1191/0959683606hl936rp"
27946,"10.1191/0959683606hl936rp"
27947,"10.1191/0959683606hl936rp"
27948,"10.1191/0959683606hl936rp"
27949,"10.1191/0959683606hl936rp"
28013,"10.1016/j.quaint.2013.05.054"
28014,"10.1016/j.quaint.2013.05.054"
28015,"10.1016/j.quaint.2013.05.054"
28016,"10.1016/j.quaint.2013.05.054"
28017,"10.1016/j.quaint.2013.05.054"
28018,"10.1016/j.quaint.2013.05.054"
28019,"10.1016/j.quaint.2013.05.054"
28020,"10.1016/j.quaint.2013.05.054"
28021,"10.1016/j.quaint.2013.05.054"
28022,"10.1016/j.quaint.2013.05.054"
28023,"10.1016/j.quaint.2013.05.054"
28024,"10.1016/j.quaint.2013.05.054"
28025,"10.1016/j.quaint.2013.05.054"
28026,"10.1016/j.quaint.2013.05.054"
28027,"10.1016/j.quaint.2013.05.054"
28028,"10.1016/j.quaint.2013.05.054"
28029,"10.1016/j.quaint.2013.05.054"
28030,"10.1016/j.quaint.2013.05.054"
28031,"10.1016/j.quaint.2013.05.054"
28032,"10.1016/j.quaint.2013.05.054"
28033,"10.1016/j.quaint.2013.05.054"
28034,"10.1016/j.quaint.2013.05.054"
28035,"10.1016/j.quaint.2013.05.054"
28036,"10.1016/j.quaint.2013.05.054"
28037,"10.1016/j.quaint.2013.05.054"
28038,"10.1016/j.quaint.2013.05.054"
28039,"10.1016/j.quaint.2013.05.054"
28040,"10.1016/j.quaint.2013.05.054"
28041,"10.1016/j.quaint.2013.05.054"
28042,"10.1016/j.quaint.2013.05.054"
28043,"10.1016/j.quaint.2013.05.054"
28044,"10.1016/j.quaint.2013.05.054"
28045,"10.1016/j.quaint.2013.05.054"
28046,"10.1016/j.quaint.2013.05.054"
28047,"10.1016/j.quaint.2013.05.054"
28048,"10.1016/j.quaint.2013.05.054"
28049,"10.1016/j.quaint.2013.05.054"
28050,"10.1016/j.quaint.2013.05.054"
28051,"10.1016/j.quaint.2013.05.054"
28052,"10.1016/j.quaint.2013.05.054"
28053,"10.1016/j.quaint.2013.05.054"
28054,"10.1016/j.quaint.2013.05.054"
28055,"10.1016/j.quaint.2013.05.054"
28056,"10.1016/j.quaint.2013.05.054"
28057,"10.1016/j.quaint.2013.05.054"
28058,"10.1016/j.quaint.2013.05.054"
28059,"10.1016/j.quaint.2013.05.054"
28068,"10.1016/j.quaint.2013.05.054"
28069,"10.1016/j.quaint.2013.05.054"
28070,"10.1016/j.quaint.2013.05.054"
28071,"10.1016/j.quaint.2013.05.054"
28072,"10.1016/j.quaint.2013.05.054"
28073,"10.1016/j.quaint.2013.05.054"
28074,"10.1016/j.quaint.2013.05.054"
28075,"10.1016/j.quaint.2013.05.054"
28076,"10.1016/j.quaint.2013.05.054"
28077,"10.1016/j.quaint.2013.05.054"
28406,"10.1016/j.quaint.2013.05.054"
28407,"10.1016/j.quaint.2013.05.054"
28408,"10.1016/j.quaint.2013.05.054"
28409,"10.1016/j.quaint.2013.05.054"
28410,"10.1016/j.quaint.2013.05.054"
28411,"10.1016/j.quaint.2013.05.054"
28412,"10.1016/j.quaint.2013.05.054"
28413,"10.1016/j.quaint.2013.05.054"
28414,"10.1016/j.quaint.2013.05.054"
28415,"10.1016/j.quaint.2013.05.054"
28438,"10.1016/j.quaint.2013.05.054"
28439,"10.1016/j.quaint.2013.05.054"
28440,"10.1016/j.quaint.2013.05.054"
28441,"10.1016/j.quaint.2013.05.054"
28442,"10.1016/j.quaint.2013.05.054"
28443,"10.1016/j.quaint.2013.05.054"
28444,"10.1016/j.quaint.2013.05.054"
28445,"10.1016/j.quaint.2013.05.054"
28446,"10.1016/j.quaint.2013.05.054"
28447,"10.1016/j.quaint.2013.05.054"
28448,"10.1016/j.quaint.2013.05.054"
28451,"10.1016/j.quaint.2013.05.054"
28452,"10.1016/j.quaint.2013.05.054"
28453,"10.1016/j.quaint.2013.05.054"
28454,"10.1016/j.quaint.2013.05.054"
28455,"10.1016/j.quaint.2013.05.054"
28456,"10.1016/j.quaint.2013.05.054"
28457,"10.1016/j.quaint.2013.05.054"
28458,"10.1016/j.quaint.2013.05.054"
28459,"10.1016/j.quaint.2013.05.054"
28482,"10.1016/j.quaint.2013.05.054"
28483,"10.1016/j.quaint.2013.05.054"
28484,"10.1016/j.quaint.2013.05.054"
28485,"10.1016/j.quaint.2013.05.054"
28486,"10.1016/j.quaint.2013.05.054"
28487,"10.1016/j.quaint.2013.05.054"
28492,"10.1016/j.quaint.2013.05.054"
28493,"10.1016/j.quaint.2013.05.054"
28494,"10.1016/j.quaint.2013.05.054"
28495,"10.1016/j.quaint.2013.05.054"
28496,"10.1016/j.quaint.2013.05.054"
28497,"10.1016/j.quaint.2013.05.054"
28498,"10.1016/j.quaint.2013.05.054"
28499,"10.1016/j.quaint.2013.05.054"
28500,"10.1016/j.quaint.2013.05.054"
28501,"10.1016/j.quaint.2013.05.054"
28502,"10.1016/j.quaint.2013.05.054"
28503,"10.1016/j.quaint.2013.05.054"
28504,"10.1016/j.quaint.2013.05.054"
28505,"10.1016/j.quaint.2013.05.054"
28506,"10.1016/j.quaint.2013.05.054"
28507,"10.1016/j.quaint.2013.05.054"
28508,"10.1016/j.quaint.2013.05.054"
28509,"10.1016/j.quaint.2013.05.054"
28510,"10.1016/j.quaint.2013.05.054"
28511,"10.1016/j.quaint.2013.05.054"
28512,"10.1016/j.quaint.2013.05.054"
28513,"10.1016/j.quaint.2013.05.054"
28514,"10.1016/j.quaint.2013.05.054"
28515,"10.1016/j.quaint.2013.05.054"
28516,"10.1016/j.quaint.2013.05.054"
28517,"10.1016/j.quaint.2013.05.054"
28518,"10.1016/j.quaint.2013.05.054"
28519,"10.1016/j.quaint.2013.05.054"
28520,"10.1016/j.quaint.2013.05.054"
28521,"10.1016/j.quaint.2013.05.054"
28522,"10.1016/j.quaint.2013.05.054"
28523,"10.1016/j.quaint.2013.05.054"
28524,"10.1016/j.quaint.2013.05.054"
28525,"10.1016/j.quaint.2013.05.054"
28526,"10.1016/j.quaint.2013.05.054"
28527,"10.1016/j.quaint.2013.05.054"
28528,"10.1016/j.quaint.2013.05.054"
28529,"10.1016/j.quaint.2013.05.054"
28530,"10.1016/j.quaint.2013.05.054"
28531,"10.1016/j.quaint.2013.05.054"
28532,"10.1016/j.quaint.2013.05.054"
28533,"10.1016/j.quaint.2013.05.054"
28534,"10.1016/j.quaint.2013.05.054"
28535,"10.1016/j.quaint.2013.05.054"
28536,"10.1016/j.quaint.2013.05.054"
28537,"10.1016/j.quaint.2013.05.054"
28538,"10.1016/j.quaint.2013.05.054"
28539,"10.1016/j.quaint.2013.05.054"
28540,"10.1016/j.quaint.2013.05.054"
28541,"10.1016/j.quaint.2013.05.054"
28542,"10.1016/j.quaint.2013.05.054"
28543,"10.1016/j.quaint.2013.05.054"
28544,"10.1016/j.quaint.2013.05.054"
28545,"10.1016/j.quaint.2013.05.054"
28546,"10.1016/j.quaint.2013.05.054"
28547,"10.1016/j.quaint.2013.05.054"
28548,"10.1016/j.quaint.2013.05.054"
28549,"10.1016/j.quaint.2013.05.054"
28550,"10.1016/j.quaint.2013.05.054"
28551,"10.1016/j.quaint.2013.05.054"
28552,"10.1016/j.quaint.2013.05.054"
28553,"10.1016/j.quaint.2013.05.054"
28554,"10.1016/j.quaint.2013.05.054"
28555,"10.1016/j.quaint.2013.05.054"
28556,"10.1016/j.quaint.2013.05.054"
28557,"10.1016/j.quaint.2013.05.054"
28905,"10.1016/S0003-9365(87)80051-9"
28906,"10.1016/S0003-9365(87)80051-9"
28907,"10.1016/S0003-9365(87)80051-9"
28908,"10.1016/S0003-9365(87)80051-9"
28909,"10.1016/S0003-9365(87)80051-9"
28910,"10.1016/S0003-9365(87)80051-9"
28911,"10.1016/S0003-9365(87)80051-9"
28932,"10.1016/S0003-9365(87)80051-9"
28935,"10.1016/S0003-9365(87)80051-9"
28936,"10.1016/S0003-9365(87)80051-9"
28961,"10.1016/S0003-9365(87)80051-9"
28962,"10.1016/S0003-9365(87)80051-9"
28977,"10.1016/S0003-9365(87)80051-9"
28978,"10.1016/S0003-9365(87)80051-9"
28979,"10.1016/S0003-9365(87)80051-9"
28980,"10.1016/S0003-9365(87)80051-9"
28981,"10.1016/S0003-9365(87)80051-9"
28982,"10.1016/S0003-9365(87)80051-9"
28983,"10.1016/S0003-9365(87)80051-9"
28996,"10.1016/S0003-9365(87)80051-9"
28997,"10.1016/S0003-9365(87)80051-9"
28998,"10.1016/S0003-9365(87)80051-9"
29236,"10.1191/0959683605hl852ft"
29854,"10.1007/BF00026639"
30183,"10.1029/2018GL078028"
30184,"10.1029/2018GL078028"
32255,"10.1353/gpr.2018.0028"
32256,"10.1353/gpr.2018.0028"
32257,"10.1353/gpr.2018.0028"
32258,"10.1353/gpr.2018.0028"
32261,"https://doi.org/10.1016/j.palaeo.2016.11.039"
32262,"https://doi.org/10.1016/j.palaeo.2016.11.039"
32389,"10.1111/bor.12235"
32390,"10.1111/bor.12235"
32410,"10.1098/rstb.1990.0083"
32423,"10.1016/j.quascirev.2016.12.001"
32424,"10.1016/j.quascirev.2016.12.001"
32424,"10.1111/jbi.13144"
32425,"10.1016/j.quascirev.2016.12.001"
32426,"10.1016/j.quascirev.2016.12.001"
32438,"10.1098/rstb.1990.0083"
32653,"10.1111/bor.12235"
32654,"10.1111/bor.12235"
32681,"10.1111/bor.12235"
32682,"10.1111/bor.12235"
32683,"10.1111/bor.12235"
32684,"10.1111/bor.12235"
32687,"10.1111/bor.12235"
32688,"10.1111/bor.12235"
32689,"10.1111/bor.12235"
32690,"10.1111/bor.12235"
32695,"10.1111/bor.12235"
32696,"10.1111/bor.12235"
32711,"10.1111/bor.12235"
32712,"10.1111/bor.12235"
32731,"10.1111/bor.12235"
32732,"10.1111/bor.12235"
32891,"10.1016/j.quascirev.2016.12.001"
33380,"10.1111/bor.12235"
33381,"10.1111/bor.12235"
33386,"10.1111/bor.12235"
33805,"10.1016/j.quascirev.2016.12.001"
33806,"10.1111/bor.12235"
33807,"10.1111/bor.12235"
34030,"10.2307/1377879"
34031,"10.2307/1377879"
34032,"10.1016/j.quascirev.2016.12.001"
34032,"10.1111/jbi.13144"
34551,"10.1111/jbi.13040"
34552,"10.1111/jbi.13040"
34553,"10.1111/jbi.13040"
34556,"10.1002/jqs.1526"
34557,"10.1016/j.quascirev.2013.02.005"
34557,"10.1002/jqs.1526"
36350,"10.23967/RI0048D.RI0048D"
36351,"10.23967/RI0048D.RI0048D"
36731,"10.1017/S0033822200064511"
36731,"10.1017/S0033822200001296"
36793,"10.1016/S0033-5894(03)00070-X"
36794,"10.1016/S0033-5894(03)00070-X"
36797,"10.1016/S0033-5894(03)00070-X"
36798,"10.1016/S0033-5894(03)00070-X"
37490,"10.23967/RI0048D.RI0048D"
37491,"10.23967/RI0048D.RI0048D"
38860,"10.1007/BF00177042"
38902,"10.2307/1377879"
38903,"10.2307/1377879"
38906,"10.1016/j.yqres.2006.11.004"
38907,"10.1016/j.yqres.2006.11.004"
39049,"10.1017/S0033822200064511"
39062,"10.1016/j.yqres.2008.03.006"
39062,"10.1073/pnas.1604903113"
39063,"10.1016/j.yqres.2008.03.006"
39064,"10.1016/j.yqres.2008.03.006"
39064,"10.1016/j.palaeo.2008.12.019"
39065,"10.1073/pnas.1604903113"
39066,"10.1073/pnas.1604903113"
39067,"10.1016/j.yqres.2008.03.006"
39067,"10.1073/pnas.1604903113"
39068,"10.1016/j.yqres.2008.03.006"
39068,"10.1073/pnas.1604903113"
39069,"10.1073/pnas.1604903113"
39069,"10.1038/nature02612"
39070,"10.1016/j.yqres.2008.03.006"
39070,"10.1073/pnas.1604903113"
39070,"10.14430/arctic3109"
39070,"10.1038/nature02612"
39170,"10.1111/bor.12235"
39171,"10.1111/bor.12235"
39173,"10.1016/j.quascirev.2017.05.001"
39173,"10.1073pnas.0408315102"
39174,"10.1016/j.quascirev.2017.05.001"
39175,"10.1073pnas.0408315102"
39176,"10.3853/j.0067-1975.62.2010.1534"
39176,"10.4202/app.2011.0125"
39182,"10.1111/bor.12235"
39183,"10.1111/bor.12235"
39186,"10.1016/j.quascirev.2013.07.004"
39187,"10.1016/j.quascirev.2013.07.004"
39188,"10.1016/j.quascirev.2017.05.001"
39189,"10.1016/j.quascirev.2017.05.001"
39193,"10.3853/j.0067-1975.62.2010.1534"
39194,"10.1111/bor.12235"
39195,"10.1111/bor.12235"
39199,"10.1111/bor.12235"
39200,"10.1111/bor.12235"
39202,"10.1111/bor.12235"
39203,"10.1111/bor.12235"
39210,"10.1111/bor.12235"
39211,"10.1111/bor.12235"
39212,"10.1111/bor.12235"
39213,"10.1111/bor.12235"
39216,"10.1007/BF00226322"
39217,"10.1007/BF00226322"
39222,"10.1016/j.quascirev.2013.07.004"
39223,"10.1016/j.quascirev.2013.07.004"
39224,"10.1111/bor.12235"
39225,"10.1111/bor.12235"
39226,"10.1111/bor.12235"
39227,"10.1111/bor.12235"
39228,"10.1111/bor.12235"
39229,"10.1111/bor.12235"
39231,"10.1111/bor.12235"
39232,"10.1111/bor.12235"
39232,"doi.org/10.1016/j.quaint.2015.11.130"
39233,"10.1111/bor.12235"
39233,"doi.org/10.1016/j.quaint.2015.11.130"
39234,"10.1111/bor.12235"
39235,"10.1111/bor.12235"
39236,"10.1111/bor.12235"
39237,"10.1111/bor.12235"
39238,"10.1111/bor.12235"
39239,"10.1111/bor.12235"
39240,"10.1016/j.quaint.2009.07.031"
39240,"10.1111/bor.12235"
39241,"10.1016/j.quaint.2009.07.031"
39241,"10.1111/bor.12235"
39242,"DOI:10.1002/gea.10052"
39243,"doi:10.1016/j.quaint.2005.03.004"
39243,"DOI:10.1002/gea.10052"
39244,"10.1111/bor.12235"
39245,"10.1111/bor.12235"
39246,"10.1111/bor.12235"
39247,"10.1111/bor.12235"
39248,"10.1111/bor.12235"
39249,"10.1111/bor.12235"
39250,"10.1111/bor.12235"
39251,"10.1111/bor.12235"
39252,"10.1111/bor.12235"
39253,"10.1111/bor.12235"
39254,"10.1111/bor.12235"
39255,"10.1111/bor.12235"
39256,"10.1016/j.quaint.2009.07.031"
39257,"10.1016/j.quaint.2009.07.031"
39258,"10.1111/bor.12235"
39259,"10.1111/bor.12235"
39260,"10.1111/bor.12235"
39261,"10.1111/bor.12235"
39262,"10.1111/bor.12235"
39263,"doi:10.1016/j.quaint.2011.05.038"
39264,"doi:10.1016/j.quaint.2011.05.038"
39265,"10.1111/bor.12235"
39266,"10.1111/bor.12235"
39267,"10.1111/bor.12235"
39267,"doi:10.1016/j.yqres.2009.06.009"
39268,"10.1111/bor.12235"
39269,"10.1111/bor.12235"
39270,"10.1111/bor.12235"
39271,"10.1111/bor.12235"
39272,"10.1111/bor.12235"
39273,"10.1111/bor.12235"
39274,"10.1111/bor.12235"
39275,"10.1007/BF00226322"
39276,"10.1007/BF00226322"
39277,"10.1007/BF00226322"
39278,"10.1007/BF00226322"
39279,"10.1007/BF00226322"
39280,"10.1007/BF00226322"
39281,"10.1007/BF00226322"
39282,"10.1007/BF00226322"
39283,"10.1007/BF00226322"
39284,"10.1007/BF00226322"
39285,"10.1007/BF00226322"
39286,"10.1007/BF00226322"
39287,"10.1007/BF00226322"
39288,"10.1007/BF00226322"
39289,"10.1007/BF00226322"
39290,"10.1007/BF00226322"
39291,"10.1007/BF00226322"
39292,"10.1007/BF00226322"
39293,"10.1007/BF00226322"
39294,"10.1007/BF00226322"
39295,"10.1007/BF00226322"
39296,"10.1007/BF00226322"
39297,"10.1007/BF00226322"
39298,"10.1007/BF00226322"
39299,"10.1007/BF00226322"
39300,"10.1007/BF00226322"
39301,"10.1007/BF00226322"
39302,"10.1007/BF00226322"
39303,"10.1007/BF00226322"
39304,"10.1007/BF00226322"
39305,"10.1007/BF00226322"
39306,"10.1007/BF00226322"
39307,"10.1007/BF00226322"
39308,"10.1007/BF00226322"
39309,"10.1007/BF00226322"
39310,"10.1007/BF00226322"
39311,"10.1007/BF00226322"
39312,"10.1007/BF00226322"
39313,"10.1007/BF00226322"
39314,"10.1007/BF00226322"
39315,"10.1007/BF00226322"
39316,"10.1007/BF00226322"
39317,"10.1007/BF00226322"
39318,"10.1007/BF00226322"
39319,"10.1007/BF00226322"
39320,"10.1111/bor.12235"
39321,"10.1111/bor.12235"
39322,"10.1111/bor.12235"
39323,"10.1111/bor.12235"
39331,"10.1111/bor.12235"
39332,"10.1046/j.1365-2745.2000.00432.x"
39332,"10.1139/e98-095"
39333,"10.1046/j.1365-2745.2000.00432.x"
39333,"10.1139/e98-095"
39334,"10.1111/bor.12235"
39336,"10.1111/j.1502-3885.2009.00090.x"
39337,"10.1111/j.1502-3885.2009.00090.x"
39338,"10.1111/j.1502-3885.2009.00090.x"
39339,"10.1111/j.1502-3885.2009.00090.x"
39340,"10.1111/j.1502-3885.2009.00090.x"
39356,"10.1080/11035898409454612"
39357,"10.1080/11035898409454612"
39357,"https://doi.org/10.1016/0033-5894(87)90030-5"
39364,"https://doi.org/10.1111/j.1502-3885.1982.tb00531.x"
39366,"10.1139/cjes-2013-0220"
39367,"10.1126/science.1067814. PMID:11910112"
39367,"10.1139/cjes-2013-0220"
39415,"10.2307/1377879"
39416,"10.2307/1377879"
39429,"10.23967/RI0048D.RI0048D"
39430,"10.23967/RI0048D.RI0048D"
39991,"doi:10.1016/j.quaint.2005.03.004"
39992,"doi:10.1016/j.quaint.2005.03.004"
39993,"10.1111/bor.12235"
39994,"10.1111/bor.12235"
39995,"10.1111/bor.12235"
39996,"10.1111/bor.12235"
40022,"10.1111/bor.12235"
40023,"10.1111/bor.12235"
40024,"10.1111/bor.12235"
40025,"10.1111/bor.12235"
40051,"10.1111/bor.12235"
40052,"10.1111/bor.12235"
40053,"10.1111/bor.12235"
40394,"10.1017/S0033822200037747"
40433,"10.2307/1377879"
40498,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40499,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40500,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40501,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40514,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40515,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40516,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40517,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40531,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40532,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40533,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
40534,"10.1130/0016-7606(1963)74[1485:PAOSMF]2.0.CO;2"
